"","Q7","Q10","Q11","Q16","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q28","Q29","Q30","Q31","Q32","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q42","Q43","Q44","Q45","Q47","Q49","Q50","Q51","Q52","Q53","Q54","Q56","Q57","Q58","Q59","Q61","Q62","Q63","Q64","Q65","Q66","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"2833",1,2,2,2,1,1,1,1,2,1,2,3,1,2,1,2,2,1,1,3,3,1,2,1,2,2,1,1,1,1,2,4,4,2,1,1,1,2,1,1,1,1,1,2,2,3,2,3,2,3,1,3,2,3,3,4,2,4,3,1
"2834",1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4,5,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,5,1,1,2,2,3,3,1,1,1,2,1,3,1,1,1,3,2,2,1,2,1,2,1,2
"2835",4,3,4,5,5,5,1,5,5,1,2,5,3,4,1,3,3,5,5,5,2,5,5,5,4,5,3,5,5,1,3,5,1,3,4,5,5,5,5,3,5,2,4,5,5,5,5,5,4,5,2,5,5,5,5,5,5,5,5,5
"2836",5,4,4,3,3,4,5,4,5,5,1,4,5,5,4,4,3,4,5,4,4,5,5,4,3,4,5,4,4,4,5,5,5,4,4,4,4,3,4,4,4,3,4,5,4,5,1,3,3,5,3,4,3,5,4,5,3,4,1,1
"2837",2,1,4,3,2,3,2,2,4,1,4,3,1,2,1,1,3,2,1,1,2,3,3,1,1,3,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,2,1
"2838",1,1,1,1,2,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2,1,1,1,2,1,1
"2839",1,1,2,1,1,1,2,2,2,1,1,3,1,2,2,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,5,1,1,1
"2840",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2841",1,2,1,1,2,3,2,2,1,1,1,1,1,2,1,1,1,2,3,2,1,1,1,1,2,1,2,1,3,1,1,2,1,1,1,2,3,1,2,1,3,1,1,1,1,1,2,4,3,2,1,3,1,3,2,3,2,5,1,1
"2842",4,2,3,3,4,2,5,3,3,2,2,4,3,2,2,3,3,3,2,4,5,2,2,2,1,3,1,2,1,2,1,3,2,4,3,4,4,1,2,3,4,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",4,1,4,3,5,3,4,4,4,1,1,4,3,4,5,4,1,3,4,4,4,4,4,5,2,5,1,4,5,1,4,4,4,5,5,3,4,3,4,4,5,4,4,5,3,5,3,2,2,4,1,1,2,4,4,3,1,4,3,3
"2844",1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,4,1,1,1,1,1,5,1,1,2,5,3,1,2,4,1,3,3,2,2,5,1,1,1,5,1,1,1,4,5,1,4,1,1,1
"2845",4,1,1,3,2,1,1,1,3,1,4,4,1,1,4,4,3,4,4,3,4,4,3,1,2,4,1,3,1,1,1,4,1,1,1,1,3,3,1,3,3,1,3,3,4,4,2,4,2,4,1,3,3,3,3,4,3,3,1,2
"2846",1,2,1,1,3,1,1,1,4,1,1,4,1,1,1,1,1,2,1,1,1,1,3,1,1,3,1,1,2,1,1,1,3,1,2,1,1,1,3,1,1,1,1,1,1,4,1,1,1,3,1,3,2,4,4,1,3,3,1,3
"2847",1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,4,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,4,2,1,1
"2848",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1
"2849",2,3,1,4,3,2,1,1,4,2,2,3,2,3,2,1,3,3,4,2,2,3,4,2,1,3,1,4,4,1,3,4,3,1,1,1,1,3,2,4,4,1,3,3,2,4,1,4,2,2,1,2,3,3,3,3,1,3,1,3
"2850",1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,2,1,2,1,1,3,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,2,1,1,1,1,1,1,4,3,4,1,3,1,3,1,1,3,3,1,3,1,1
"2851",1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,3,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,3,1,1,1,1,4,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1
"2852",1,1,2,2,2,1,1,1,3,2,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,3,3,1,2,1,2,1,1,2,2,1,3,1,2,1,1
"2853",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
"2854",1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1
"2855",1,1,1,2,1,1,1,1,4,1,1,3,1,1,1,1,1,3,1,2,1,3,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,4,1,2,1,1,3,1,1
"2856",1,1,1,1,2,1,2,1,3,1,1,2,1,1,3,1,1,1,1,1,3,5,2,1,1,1,2,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2,1,1,2,1,1,1,1,2
"2857",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2
"2858",4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
"2859",1,1,2,1,2,2,1,2,2,1,1,3,1,2,2,2,1,3,2,1,3,3,3,3,2,2,2,2,3,1,3,1,1,2,2,2,3,2,2,1,2,3,1,1,2,4,3,5,4,3,2,3,2,3,3,3,5,3,2,2
"2860",1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,1,2,1,2,1,1,2,1,2,3,1,2
"2861",4,2,5,5,4,4,3,5,5,3,4,4,5,3,4,3,5,4,2,3,3,5,4,5,5,3,4,4,5,3,3,5,5,4,4,4,4,4,5,4,5,4,4,4,4,5,4,3,5,5,5,3,5,5,4,3,5,5,5,4
"2862",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,2,1,1,1,1,2
"2863",4,1,5,2,4,3,3,1,4,3,2,3,2,2,4,2,3,4,3,3,3,4,4,4,3,3,3,3,4,3,2,1,1,2,3,2,5,1,3,3,4,3,3,3,2,4,2,4,1,4,1,3,4,4,4,1,2,4,3,3
"2864",3,2,2,3,3,3,4,1,3,4,3,4,4,4,3,3,2,4,3,3,4,4,3,3,3,3,3,3,2,4,3,4,3,2,4,3,5,2,3,4,3,4,2,4,1,4,3,4,2,4,2,2,5,4,4,2,2,3,2,4
"2865",1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2
"2866",5,2,2,3,2,2,4,1,5,2,1,1,1,1,4,3,1,1,1,2,1,3,5,5,1,1,3,2,1,1,1,1,5,1,1,3,1,3,1,1,1,1,1,2,1,3,1,2,1,3,1,2,2,1,3,2,3,4,1,1
"2867",2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,2,1,3,1,2,2,1,1,1,5,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,3,2,1,4,1,3,2,1,3,2,2,2,1,2
"2868",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2869",1,4,3,1,1,1,1,1,3,1,3,2,2,2,1,1,1,1,1,4,3,2,1,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1
"2870",1,2,3,1,1,1,1,2,1,1,1,5,1,1,2,2,1,2,3,3,4,3,3,5,1,4,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,2,2,1,1,2,3,4,4,1,4,3,2,4,4,2,4,1,1
"2871",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2872",1,1,5,1,5,2,2,4,3,3,1,5,1,1,1,1,1,3,3,4,4,3,3,2,4,2,1,4,4,1,1,1,1,1,3,4,2,4,4,1,3,2,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",3,1,4,2,3,1,1,1,2,2,1,5,4,4,3,2,2,5,2,3,3,5,2,1,2,4,1,2,2,1,4,2,1,4,3,3,5,3,3,3,2,3,4,2,1,1,4,2,2,4,2,2,3,3,3,3,2,3,2,2
"2874",4,1,3,1,3,3,1,1,4,1,1,4,1,2,1,1,1,3,3,1,1,2,2,1,1,3,1,1,1,1,3,1,2,3,1,1,2,3,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1
"2875",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1
"2876",1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,4,1,1,4,1,1,1,2,3,1,1,1,3,1,1,1,1,5,4,5,1,5,1,5,1,5,5,5,4,5,1,1
"2877",4,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"2878",1,1,1,1,2,1,1,NA,1,1,1,1,1,3,1,1,1,3,2,1,1,1,NA,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,3,2,2,3,2,1,1
"2879",1,5,1,1,3,5,3,1,5,5,4,3,4,2,2,1,1,3,2,3,2,2,5,5,5,4,5,3,5,4,2,2,5,3,3,3,4,5,4,2,5,1,4,4,3,5,4,3,4,5,4,4,3,5,4,3,5,5,3,1
"2880",5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,3,4,5,3,5,3,3,2,4,2,5,3,5,5,5,3,5,4,3
"2881",2,1,1,2,3,1,1,3,4,3,1,4,2,2,1,4,3,4,2,3,5,4,2,4,2,1,1,2,1,3,2,3,3,4,5,4,3,3,2,3,1,1,2,3,3,5,2,4,4,3,3,3,2,1,2,3,3,1,1,1
"2882",1,1,2,1,2,1,2,1,5,1,1,1,2,2,1,4,1,3,2,3,3,3,3,3,1,1,3,4,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,1,1,1,1,1,3,2,1,1
"2883",5,3,2,4,4,4,3,4,5,4,2,5,4,2,3,4,2,5,4,5,4,4,5,4,3,3,3,4,4,3,2,3,2,4,5,5,5,4,4,4,5,3,3,2,2,5,3,1,1,4,1,5,4,5,5,5,1,5,3,4
"2884",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
"2885",4,1,3,2,3,4,2,4,4,3,2,4,3,3,3,2,3,4,2,3,4,4,2,3,2,4,1,3,2,3,2,4,2,3,3,2,2,1,3,4,2,2,3,3,1,4,2,1,2,4,1,1,1,2,1,2,2,3,1,1
"2886",2,1,2,1,1,1,1,1,4,1,1,4,1,4,3,3,1,2,2,3,4,3,2,3,2,1,1,2,1,1,2,3,3,1,3,3,2,1,1,2,1,3,1,2,1,4,1,4,3,2,1,4,3,1,4,4,2,3,1,2
"2887",5,1,4,1,5,3,1,5,1,2,1,5,3,2,5,2,1,3,1,5,5,3,2,1,2,2,1,4,4,1,2,3,1,5,5,4,5,1,5,5,3,5,2,1,5,4,3,2,2,4,1,4,1,1,4,1,5,3,1,3
"2888",1,1,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,3,2,3,4,1,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,2,1,2,1,4,1,3,2,3,1,1,3,1,1,2,3,1,1,1
"2889",3,1,1,2,3,2,1,3,4,1,2,3,4,3,4,2,1,4,2,4,1,2,4,4,4,2,1,1,4,1,1,2,1,3,2,4,3,3,4,2,4,2,3,3,3,4,1,4,2,3,2,4,2,4,3,3,4,3,2,1
"2890",2,3,3,1,3,4,1,2,3,1,1,2,1,2,3,1,1,1,1,1,1,3,4,3,1,1,2,2,3,1,3,2,1,1,1,2,3,1,2,3,1,1,1,NA,1,3,1,4,2,3,1,1,3,1,3,3,3,1,1,1
"2891",2,1,1,1,2,3,1,1,3,1,1,3,2,2,2,1,1,1,2,2,2,2,2,2,1,2,3,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892",1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,2,1,1,2,2,2,1,2
"2893",1,1,2,1,4,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,1,3,3,2,1,2,2,1
"2894",2,1,1,2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,2,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,3,1,1,1,5,1,2,3,3,3,1,1,4,1,2
"2895",1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"2896",2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,5,4,1,1,1,3,1,1,1,1,2,1,1,2,1,4,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,1,1,1
"2897",1,1,1,1,3,1,1,2,3,2,1,1,1,1,4,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,2,2,1,1,2,5,3,1,1
"2898",3,2,4,1,2,3,3,1,2,1,1,4,1,1,1,1,2,3,1,1,1,4,1,1,2,2,1,2,1,1,1,2,4,1,1,1,3,1,2,1,2,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899",4,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,1,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900",1,1,1,1,1,1,1,1,NA,1,1,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2901",4,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,3
"2902",1,4,3,5,3,4,1,1,5,3,3,4,3,4,4,4,5,3,3,3,3,5,4,3,3,4,4,3,3,2,4,3,2,4,3,3,3,3,3,4,3,2,3,4,3,4,3,3,2,3,2,4,5,3,3,4,2,2,5,2
"2903",1,2,2,4,5,4,2,3,5,1,2,5,3,2,3,4,5,4,3,5,3,5,4,5,3,3,4,5,4,1,3,4,3,4,3,5,4,1,4,3,4,3,5,3,1,5,1,3,2,5,4,1,1,1,4,1,5,4,1,1
"2904",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2905",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2906",3,1,4,3,5,4,1,4,5,1,4,5,5,5,3,1,3,4,1,3,4,2,3,5,4,3,3,3,5,1,3,1,1,4,2,4,4,3,4,3,2,2,5,5,2,4,1,4,3,3,3,2,1,5,3,4,3,5,2,5
"2907",1,1,1,1,1,1,1,1,4,1,1,1,2,1,4,1,2,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,2,2,1,1
"2908",1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2909",1,3,4,2,3,2,3,5,4,1,1,2,5,4,1,1,4,1,4,2,4,4,2,5,5,2,3,1,5,1,4,5,1,1,5,2,1,1,5,3,4,3,2,4,1,5,2,4,2,4,1,4,1,5,1,4,1,4,1,2
"2910",1,3,3,2,4,3,2,3,4,5,2,3,3,1,4,3,3,4,3,2,4,1,3,5,4,4,1,5,5,1,2,1,2,1,1,2,4,1,3,1,5,2,2,4,1,5,2,4,2,5,2,4,3,4,5,3,2,3,3,1
"2911",2,1,1,3,2,1,1,1,1,1,1,3,1,3,2,1,1,3,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,3,2,1,3,1,1,1,1,2,2,1,1,1,3,3,1,2,1,1,3,1,3,1,1,3,1,1
"2912",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2913",4,1,2,5,4,2,2,5,5,4,4,4,4,3,5,5,5,5,3,5,5,4,5,5,3,4,3,5,5,1,3,3,1,5,4,5,5,5,5,3,5,3,3,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"2914",5,5,5,4,5,4,4,5,5,1,5,5,5,5,1,1,4,4,5,4,5,5,5,1,5,5,5,5,5,1,4,1,5,4,5,4,5,1,5,5,5,5,5,5,1,5,1,1,1,3,1,4,1,5,5,1,5,5,1,1
"2915",5,1,4,1,5,2,4,4,4,3,1,4,3,4,1,3,1,2,1,1,3,4,1,5,3,1,1,4,1,3,4,1,1,3,1,4,4,1,2,3,1,1,3,4,1,4,2,4,1,3,1,1,1,3,3,3,3,3,1,1
"2916",1,1,4,3,4,3,4,5,1,1,1,5,1,1,4,1,2,5,1,5,4,4,3,4,5,2,2,4,5,1,1,1,1,1,4,5,4,4,5,3,5,3,2,1,1,4,4,5,3,5,3,3,4,5,5,5,5,4,5,4
"2917",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1
"2918",1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1
"2919",2,1,3,1,3,1,1,1,2,1,1,1,1,2,1,1,3,1,2,1,3,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1
"2920",4,1,2,3,5,5,5,3,4,3,1,5,1,3,2,2,4,3,5,5,4,5,3,5,5,3,5,5,5,3,4,4,3,1,5,5,3,1,5,4,5,4,5,5,3,5,4,2,1,5,1,1,2,5,4,2,4,1,3,1
"2921",5,3,5,5,5,4,4,5,5,4,4,5,2,4,3,4,2,5,4,4,4,5,4,4,5,4,4,4,5,5,3,1,5,4,4,4,4,3,3,4,5,3,4,4,2,4,3,3,5,4,3,3,4,5,4,3,5,4,3,3
"2922",1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923",2,1,1,1,3,2,3,5,4,2,3,4,1,1,1,2,2,2,3,2,4,1,3,3,3,3,2,1,3,2,1,1,1,1,3,4,4,1,3,2,3,3,4,2,2,3,1,1,2,4,1,2,1,3,3,3,3,1,2,1
"2924",1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,3,1,2,3,3,3,3,1,2,1,3,1,1,2,1,1,1,1,1,1,3,1,3,1,2,2,1,1,1,1,1,4,4,2,3,1,2,3,3,1,2,3,3,2,3
"2925",2,2,1,1,3,1,1,1,2,1,3,2,1,NA,1,1,1,1,1,2,2,2,1,4,1,3,1,3,3,1,NA,1,2,1,3,2,1,1,2,1,3,3,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926",1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2927",2,1,5,1,5,3,1,5,5,2,1,3,1,1,1,1,1,4,2,5,5,5,5,5,5,2,3,2,4,2,1,1,4,1,2,5,3,4,4,2,1,2,3,3,1,5,3,5,5,5,3,3,2,2,5,2,5,3,1,1
"2928",1,1,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,3,1,2,2,2,1,2,2,1,2,3,1,2
"2929",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2930",2,4,1,3,2,3,1,2,4,2,1,2,1,2,3,2,1,3,1,2,3,2,2,4,3,4,4,3,2,1,2,1,4,1,1,2,2,1,2,1,3,3,2,1,2,3,1,3,1,1,1,3,1,1,3,3,1,3,1,1
"2931",1,1,1,1,1,1,1,1,4,1,1,2,1,1,3,1,1,3,1,4,2,1,2,3,3,1,1,1,1,1,1,3,2,1,2,4,3,1,3,3,1,3,1,1,1,5,1,3,1,3,1,2,1,1,2,3,2,2,1,1
"2932",1,1,3,2,3,1,1,1,3,1,1,3,1,2,3,1,3,3,3,1,1,3,3,1,1,3,1,3,3,1,3,3,1,1,1,3,3,1,3,1,2,1,2,1,1,3,1,3,3,3,1,3,2,2,2,3,2,3,1,2
"2933",2,1,2,1,5,3,1,2,3,1,1,4,1,2,3,1,2,2,2,4,1,3,4,5,1,3,3,2,3,1,2,1,2,1,2,4,3,2,5,1,3,2,1,2,1,2,1,2,4,3,2,5,4,3,2,4,5,2,3,1
"2934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935",1,1,3,1,2,1,1,4,1,1,1,3,1,2,1,1,1,1,3,1,1,2,2,2,2,3,1,2,2,1,2,3,1,1,1,2,1,1,2,1,2,1,1,3,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,3
"2936",1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1
"2937",2,3,1,3,2,1,1,1,1,2,1,3,1,1,1,4,2,2,2,3,2,3,3,3,1,3,1,2,1,1,1,4,1,3,1,3,2,1,2,1,1,1,3,3,1,4,1,4,1,2,1,3,3,1,3,3,1,3,1,1
"2938",2,1,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2940",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2941",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,2,1,1,1,2,2,1,1,1
